timestamp,temperature,subsystem_status,flight_mode,low_power_mode,status_events,acceleration,height_pressure,height_gnss,lat_gnss,lon_gnss,battery_voltage,rssi,time_since_last_packet
2026-03-12T19:50:35.822810,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:35.831502,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:35.840029,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:35.848191,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:35.856639,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:35.941786,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:36.067670,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:36.192452,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:36.317880,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:36.442902,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:36.561394,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:36.695164,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:36.818669,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:36.944051,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:37.069567,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:37.194548,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:37.319969,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:37.445451,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:37.570443,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:37.694872,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:37.821162,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:37.939981,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:38.072614,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:38.196193,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:38.322100,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:38.448593,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:38.567647,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:38.698532,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:38.823616,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:38.950058,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:39.567103,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:39.575506,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:39.584113,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:39.593431,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:39.601755,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:39.700830,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:39.826047,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:39.951698,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:40.077051,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:40.201551,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:40.327689,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:40.985898,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:40.995023,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:41.003950,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:41.013245,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:41.021657,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:41.082300,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:41.206334,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:41.332001,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:41.458146,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:41.582195,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:41.707948,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:41.832674,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:41.956909,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:42.076418,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:42.210263,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:42.334887,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:42.460105,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:42.583445,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:42.709863,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:42.833502,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:42.959211,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:43.084857,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:43.214166,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:43.338636,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:43.462596,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:43.579997,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:43.714009,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:43.831246,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:43.963586,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:44.087249,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:44.213000,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:44.338649,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:44.463827,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:44.582449,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:44.715976,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:44.841459,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:44.964919,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:45.089621,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:45.208697,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:45.342790,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:45.465662,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:45.590540,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:45.716730,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:45.842597,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:45.967674,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:46.093059,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:46.217061,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:46.343517,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:46.468203,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:46.593081,0,3,1,0,9,-1.0625,194.75,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:46.719752,0,3,1,0,9,-1.0625,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:46.844199,0,3,1,0,9,-1.0625,194.5,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:46.971512,0,3,1,0,9,-1.0625,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:47.095453,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:47.214468,0,3,1,0,9,-0.9375,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:47.346143,0,3,1,0,9,-0.9375,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:47.472707,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-23,125
2026-03-12T19:50:47.597884,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-27,124
2026-03-12T19:50:47.716195,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-23,124
2026-03-12T19:50:47.849936,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:47.973794,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:48.098670,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-26,125
2026-03-12T19:50:48.224534,0,3,1,0,9,-1.0625,195.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:48.349266,0,3,1,0,9,-1.0,195.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:48.475710,0,3,1,0,9,-1.0625,195.25,0.0,0.0,0.0,6.4,-24,126
2026-03-12T19:50:48.598635,0,3,1,0,9,-1.0,195.25,0.0,0.0,0.0,6.4,-36,125
2026-03-12T19:50:48.724769,0,3,1,0,9,-1.0,195.5,0.0,0.0,0.0,6.4,-24,125
2026-03-12T19:50:48.850361,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-23,125
2026-03-12T19:50:48.975737,0,3,1,0,9,-1.0625,195.25,0.0,0.0,0.0,6.4,-26,125
2026-03-12T19:50:49.095338,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:49.228139,0,3,1,0,9,-0.9375,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:49.351857,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-29,125
2026-03-12T19:50:49.477075,0,3,1,0,9,-1.0,195.25,0.0,0.0,0.0,6.4,-35,124
2026-03-12T19:50:49.602931,0,3,1,0,9,-1.0,195.25,0.0,0.0,0.0,6.4,-34,126
2026-03-12T19:50:49.727366,0,3,1,0,9,-0.9375,195.25,0.0,0.0,0.0,6.4,-34,125
2026-03-12T19:50:49.852901,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-31,125
2026-03-12T19:50:49.978134,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-30,125
2026-03-12T19:50:50.103590,0,3,1,0,9,-1.0625,194.75,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:50.228792,0,3,1,0,9,-1.0625,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:50.354103,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:50.479213,0,3,1,0,9,-0.9375,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:50.604504,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-28,125
2026-03-12T19:50:50.729682,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-37,124
2026-03-12T19:50:50.854963,0,3,1,0,9,-1.0625,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:50.980342,0,3,1,0,9,-1.125,194.75,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:51.105050,0,3,1,0,9,-1.0625,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:51.224844,0,3,1,0,9,-0.9375,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:51.349919,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-29,125
2026-03-12T19:50:51.482292,0,3,1,0,9,-0.9375,195.0,0.0,0.0,0.0,6.4,-30,125
2026-03-12T19:50:51.606083,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-30,125
2026-03-12T19:50:51.732800,0,3,1,0,9,-1.0625,195.0,0.0,0.0,0.0,6.4,-31,126
2026-03-12T19:50:51.857414,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-23,124
2026-03-12T19:50:51.983095,0,3,1,0,9,-1.125,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:52.107600,0,3,1,0,9,-0.9375,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:52.233083,0,3,1,0,9,-0.9375,195.0,0.0,0.0,0.0,6.4,-26,125
2026-03-12T19:50:52.358604,0,3,1,0,9,-0.9375,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:52.483438,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:52.608638,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:52.734779,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:52.853503,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:52.985402,0,3,1,0,9,-0.9375,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:53.109226,0,3,1,0,9,-0.9375,194.75,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:50:53.228954,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:53.783598,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:53.792332,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:53.802655,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:53.811733,0,3,1,0,9,-1.0625,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:53.863584,0,3,1,0,9,-1.0625,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:53.987855,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:54.112053,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:54.231022,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:54.366905,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:54.939339,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:54.948397,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:54.957596,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:54.966373,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:54.990994,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:55.115851,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:55.239693,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:55.364631,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:55.490603,0,3,1,0,9,-1.0,194.25,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:55.615104,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:55.740360,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:55.866280,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:55.992049,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:56.116629,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:56.243111,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:56.367071,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:56.494720,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:56.618844,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:56.743432,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:56.867922,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:56.988136,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,126
2026-03-12T19:50:57.113025,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:57.245117,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:57.369493,0,3,1,0,9,-1.0,195.25,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:57.494899,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:57.620990,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:57.739684,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.6,-22,124
2026-03-12T19:50:57.872990,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:57.998450,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:58.122667,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:58.246943,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:58.372341,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:58.501699,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:58.623788,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:50:58.748934,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:58.873675,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:58.998483,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:59.122898,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:59.249080,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:59.367862,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:59.492793,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:59.625970,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:50:59.750651,0,3,1,0,9,-1.0,195.0,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:50:59.874965,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:51:00.000056,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
2026-03-12T19:51:00.125705,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:51:00.251430,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.4,-22,126
2026-03-12T19:51:00.377359,0,3,1,0,9,-1.0,194.5,0.0,0.0,0.0,6.6,-22,125
2026-03-12T19:51:00.501805,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,125
2026-03-12T19:51:00.626603,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-24,125
2026-03-12T19:51:00.746233,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-24,126
2026-03-12T19:51:00.879787,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.6,-25,125
2026-03-12T19:51:01.003652,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-24,125
2026-03-12T19:51:01.127966,0,3,1,0,9,-1.0,194.75,0.0,0.0,0.0,6.4,-22,124
